label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41
0.8598598997161635	1.0	0.12	1.0	0.02684	0.04	0.02	0.1	0.1	0.05	0.0	0.025	0.0	0.3025	1.0	0.0	0.006666666666666667	-0.01116	0.0	0.02	0.1	-0.1	-0.016666666666666663	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.006666666666666667	-0.01116	0.0	0.02	0.1	-0.1	-0.016666666666666663	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.006666666666666667
0.8598598997161635	1.0	0.14	1.0	0.02648	0.04	0.05	0.1	0.1	0.03333333333333333	0.0	0.025	0.0	0.3025	1.0	0.0	0.056666666666666664	-0.015520000000000003	0.0	0.05	0.1	-0.1	-0.03333333333333333	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.056666666666666664	-0.015520000000000003	0.0	0.05	0.1	-0.1	-0.03333333333333333	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.056666666666666664
0.8598598997161635	1.0	0.14	1.0	0.03048	0.04	0.0	0.13333333333333333	0.1	0.03333333333333333	0.0	0.025	0.0	0.3025	1.0	0.0	0.04	-0.011520000000000002	0.0	0.0	0.13333333333333333	-0.1	-0.03333333333333333	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.04	-0.011520000000000002	0.0	0.0	0.13333333333333333	-0.1	-0.03333333333333333	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.04
0.8598598997161635	1.0	0.14	1.0	0.03048	0.04	0.0	0.13333333333333333	0.1	0.03333333333333333	0.0	0.025	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.011520000000000002	0.0	0.0	0.13333333333333333	-0.1	-0.03333333333333333	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.011520000000000002	0.0	0.0	0.13333333333333333	-0.1	-0.03333333333333333	0.0	-0.012499999999999997	0.0	0.0	0.0	0.0	0.0033333333333333335
0.8598598997161635	1.0	0.18	1.0	0.03888	0.04	0.0	0.16666666666666666	0.1	0.05	0.0	0.025	0.0	0.3025	1.0	0.0	0.03	-0.019120000000000005	-0.010000000000000002	0.0	0.16666666666666666	-0.19999999999999998	-0.033333333333333326	0.0	-0.025	0.0	0.0	0.0	0.0	0.03	-0.019120000000000005	-0.010000000000000002	0.0	0.16666666666666666	-0.19999999999999998	-0.033333333333333326	0.0	-0.025	0.0	0.0	0.0	0.0	0.03
0.8598598997161635	1.0	0.2	1.0	0.03888	0.04	0.04	0.16666666666666666	0.1	0.05	0.0	0.025	0.0	0.3025	1.0	0.0	0.056666666666666664	-0.02352	-0.030000000000000006	0.04	0.16666666666666666	-0.19999999999999998	-0.05	0.0	-0.049999999999999996	0.0	0.0	0.0	0.0	0.056666666666666664	-0.02352	-0.030000000000000006	0.04	0.16666666666666666	-0.19999999999999998	-0.05	0.0	-0.049999999999999996	0.0	0.0	0.0	0.0	0.056666666666666664
0.8598598997161635	1.0	0.22	1.0	0.03888	0.04	0.08	0.16666666666666666	0.1	0.05	0.03333333333333333	0.025	0.0	0.3025	1.0	0.0	0.1	-0.02452	-0.030000000000000006	0.08	0.16666666666666666	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.1	-0.02452	-0.030000000000000006	0.08	0.16666666666666666	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.1
0.8598598997161635	1.0	0.22	1.0	0.04688	0.04	0.12	0.2	0.1	0.05	0.03333333333333333	0.025	0.0	0.3025	1.0	0.0	0.11666666666666667	-0.01652	-0.030000000000000006	0.12	0.2	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.11666666666666667	-0.01652	-0.030000000000000006	0.12	0.2	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.11666666666666667
0.8598598997161635	1.0	0.22	1.0	0.04688	0.04	0.22	0.2	0.1	0.05	0.03333333333333333	0.025	0.0	0.3025	1.0	0.0	0.12333333333333334	-0.01652	-0.030000000000000006	0.22	0.2	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.12333333333333334	-0.01652	-0.030000000000000006	0.22	0.2	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.12333333333333334
0.8598598997161635	1.0	0.22	1.0	0.06288	0.04	0.1	0.26666666666666666	0.1	0.05	0.03333333333333333	0.025	0.0	0.3025	1.0	0.0	0.10333333333333333	-5.199999999999927E-4	-0.030000000000000006	0.1	0.26666666666666666	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.10333333333333333	-5.199999999999927E-4	-0.030000000000000006	0.1	0.26666666666666666	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.10333333333333333
0.8598598997161635	1.0	0.22	1.0	0.07088	0.04	0.04	0.3	0.1	0.05	0.03333333333333333	0.025	0.0	0.3025	1.0	0.0	0.07666666666666666	0.0074800000000000005	-0.030000000000000006	0.04	0.3	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.07666666666666666	0.0074800000000000005	-0.030000000000000006	0.04	0.3	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.07666666666666666
0.8598598997161635	1.0	0.22	1.0	0.07508	0.04	0.01	0.3333333333333333	0.1	0.05	0.03333333333333333	0.025	0.0	0.3025	1.0	0.0	0.006666666666666667	0.011679999999999996	-0.030000000000000006	0.01	0.3333333333333333	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.006666666666666667	0.011679999999999996	-0.030000000000000006	0.01	0.3333333333333333	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.006666666666666667
0.8598598997161635	1.0	0.22	1.0	0.08448	0.05	0.0	0.36666666666666664	0.1	0.05	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	0.02108	-0.020000000000000004	0.0	0.36666666666666664	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.0033333333333333335	0.02108	-0.020000000000000004	0.0	0.36666666666666664	-0.19999999999999998	-0.06666666666666667	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.0033333333333333335
0.8598598997161635	1.0	0.24	1.0	0.08488	0.05	0.0	0.36666666666666664	0.1	0.05	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.04	0.020680000000000004	-0.020000000000000004	0.0	0.36666666666666664	-0.19999999999999998	-0.08333333333333333	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.04	0.020680000000000004	-0.020000000000000004	0.0	0.36666666666666664	-0.19999999999999998	-0.08333333333333333	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.04
0.8598598997161635	1.0	0.26	1.0	0.08488	0.05	0.05	0.36666666666666664	0.1	0.05	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.06333333333333334	0.012679999999999997	-0.020000000000000004	0.05	0.36666666666666664	-0.19999999999999998	-0.08333333333333333	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.06333333333333334	0.012679999999999997	-0.020000000000000004	0.05	0.36666666666666664	-0.19999999999999998	-0.08333333333333333	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.06333333333333334
0.8598598997161635	1.0	0.26	1.0	0.08488	0.05	0.05	0.36666666666666664	0.1	0.05	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.016666666666666666	0.012679999999999997	-0.020000000000000004	0.05	0.36666666666666664	-0.19999999999999998	-0.08333333333333333	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.016666666666666666	0.012679999999999997	-0.020000000000000004	0.05	0.36666666666666664	-0.19999999999999998	-0.08333333333333333	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.016666666666666666
0.8598598997161635	1.0	0.28	1.0	0.085	0.05	0.07	0.36666666666666664	0.1	0.05	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.10333333333333333	0.004400000000000001	-0.020000000000000004	0.07	0.36666666666666664	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.10333333333333333	0.004400000000000001	-0.020000000000000004	0.07	0.36666666666666664	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.0375	0.0	0.0	0.0	0.0	0.10333333333333333
0.8598598997161635	1.0	0.3	1.0	0.093	0.05	0.06	0.4	0.1	0.05	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.07333333333333333	0.009599999999999997	-0.03	0.06	0.4	-0.19999999999999998	-0.11666666666666665	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.07333333333333333	0.009599999999999997	-0.03	0.06	0.4	-0.19999999999999998	-0.11666666666666665	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.07333333333333333
0.8598598997161635	1.0	0.3	1.0	0.093	0.05	0.06	0.4	0.1	0.05	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.043333333333333335	0.009599999999999997	-0.03	0.06	0.4	-0.19999999999999998	-0.11666666666666665	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.043333333333333335	0.009599999999999997	-0.03	0.06	0.4	-0.19999999999999998	-0.11666666666666665	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.043333333333333335
